Date,Time,Item,Qty,Price Point Name,Gross Sales,Discounts,Net Sales,Tax,Transaction ID,Payment ID,Customer ID,Customer Name,Customer Reference ID,Unit,Count,Employee,PAN Suffix
11/20/2024,05:24 PM,Chai,1,,$4.81,$0.00,$4.81,$0.40,TRANS004682,PAY004682,,,,each,1,Employee 5,8286
12/16/2024,05:00 PM,Matcha Latte,1,,$5.13,$0.00,$5.13,$0.42,TRANS004683,PAY004683,,,,each,1,Employee 1,9576
08/27/2024,05:38 PM,Americano,1,,$4.67,$0.86,$3.81,$0.31,TRANS004684,PAY004684,,,,each,1,Employee 8,3439
08/27/2024,05:38 PM,Chilaquiles,1,,$11.81,$0.00,$11.81,$0.97,TRANS004684,PAY004684,,,,each,1,Employee 6,1950
08/27/2024,05:38 PM,Chai,1,,$5.41,$0.00,$5.41,$0.45,TRANS004684,PAY004684,,,,each,1,Employee 4,8197
12/22/2024,01:22 PM,Concha,1,,$4.31,$0.81,$3.50,$0.29,TRANS004685,PAY004685,CUST0280,Customer 451,CUST0280,each,1,Employee 6,7051
12/22/2024,01:22 PM,Matcha Latte,1,,$4.50,$0.62,$3.88,$0.32,TRANS004685,PAY004685,CUST0280,Customer 451,CUST0280,each,1,Employee 2,7583
12/22/2024,01:22 PM,Crepe,1,,$12.19,$0.00,$12.19,$1.01,TRANS004685,PAY004685,CUST0280,Customer 451,CUST0280,each,1,Employee 4,6134
11/25/2024,08:21 AM,Croissant Plain,1,,$5.21,$0.00,$5.21,$0.43,TRANS004686,PAY004686,,,,each,1,Employee 2,5384
12/02/2024,11:39 AM,Cookies,1,,$6.10,$0.00,$6.10,$0.50,TRANS004687,PAY004687,,,,each,1,Employee 8,2654
10/19/2024,03:08 PM,Avocado Toast,1,,$13.44,$0.00,$13.44,$1.11,TRANS004688,PAY004688,,,,each,1,Employee 4,7063
10/19/2024,03:08 PM,Quesadilla,1,,$10.21,$0.00,$10.21,$0.84,TRANS004688,PAY004688,,,,each,1,Employee 4,6723
10/19/2024,03:08 PM,Breakfast Tacos,1,,$13.29,$0.00,$13.29,$1.10,TRANS004688,PAY004688,,,,each,1,Employee 4,3007
10/19/2024,03:08 PM,Croissant Plain,1,,$7.00,$0.80,$6.20,$0.51,TRANS004688,PAY004688,,,,each,1,Employee 6,5508
12/25/2024,01:57 PM,Muffin,1,,$7.00,$0.00,$7.00,$0.58,TRANS004689,PAY004689,,,,each,1,Employee 3,6050
12/25/2024,01:57 PM,Matcha Latte,1,,$4.55,$0.00,$4.55,$0.37,TRANS004689,PAY004689,,,,each,1,Employee 6,7297
12/25/2024,01:57 PM,Latte Build Your Own,1,,$4.68,$0.00,$4.68,$0.39,TRANS004689,PAY004689,,,,each,1,Employee 9,1863
01/05/2025,05:42 PM,Tea,1,,$4.45,$0.00,$4.45,$0.37,TRANS004690,PAY004690,,,,each,1,Employee 4,8149
10/30/2024,08:17 AM,Avocado Toast,1,,$10.70,$0.00,$10.70,$0.88,TRANS004691,PAY004691,,,,each,1,Employee 7,8365
10/30/2024,08:17 AM,Tea,1,,$4.81,$0.00,$4.81,$0.40,TRANS004691,PAY004691,,,,each,1,Employee 2,6625
10/30/2024,08:17 AM,Muffin,1,,$6.93,$0.00,$6.93,$0.57,TRANS004691,PAY004691,,,,each,1,Employee 3,4825
09/21/2024,03:01 PM,Cortado,1,,$5.57,$0.00,$5.57,$0.46,TRANS004692,PAY004692,,,,each,1,Employee 6,4588
09/21/2024,03:01 PM,Cappuccino,1,,$4.69,$0.00,$4.69,$0.39,TRANS004692,PAY004692,,,,each,1,Employee 9,3748
09/21/2024,03:01 PM,Concha,1,,$4.18,$0.42,$3.76,$0.31,TRANS004692,PAY004692,,,,each,1,Employee 8,7984
09/21/2024,03:01 PM,BLT,1,,$8.10,$0.00,$8.10,$0.67,TRANS004692,PAY004692,,,,each,1,Employee 7,7179
10/19/2024,12:33 PM,Muffin,1,,$4.15,$0.00,$4.15,$0.34,TRANS004693,PAY004693,,,,each,1,Employee 3,5594
10/19/2024,12:33 PM,Matcha Latte,1,,$4.77,$0.00,$4.77,$0.39,TRANS004693,PAY004693,,,,each,1,Employee 1,5972
10/19/2024,12:33 PM,Americano,1,,$4.90,$0.00,$4.90,$0.40,TRANS004693,PAY004693,,,,each,1,Employee 6,7378
10/19/2024,12:33 PM,Cinnamon Roll,1,,$5.66,$0.00,$5.66,$0.47,TRANS004693,PAY004693,,,,each,1,Employee 2,7331
12/11/2024,01:48 PM,Americano,1,,$6.32,$0.00,$6.32,$0.52,TRANS004694,PAY004694,CUST0329,Customer 81,CUST0329,each,1,Employee 6,2158
12/17/2024,03:26 PM,Crepe,1,,$12.02,$0.00,$12.02,$0.99,TRANS004695,PAY004695,,,,each,1,Employee 5,6055
12/17/2024,03:26 PM,Matcha Latte,1,,$5.16,$0.00,$5.16,$0.43,TRANS004695,PAY004695,,,,each,1,Employee 9,2584
12/17/2024,03:26 PM,Cold Brew,1,,$6.38,$0.00,$6.38,$0.53,TRANS004695,PAY004695,,,,each,1,Employee 2,4557
12/17/2024,03:26 PM,Breakfast Tacos,1,,$9.98,$0.00,$9.98,$0.82,TRANS004695,PAY004695,,,,each,1,Employee 3,3897
08/21/2024,02:56 PM,Quesadilla,1,,$13.68,$0.00,$13.68,$1.13,TRANS004696,PAY004696,CUST0148,Customer 428,CUST0148,each,1,Employee 7,4166
12/13/2024,02:10 PM,Pan Dulce,1,,$4.74,$0.00,$4.74,$0.39,TRANS004697,PAY004697,,,,each,1,Employee 5,3665
12/13/2024,02:10 PM,Latte Build Your Own,1,,$4.38,$0.67,$3.71,$0.31,TRANS004697,PAY004697,,,,each,1,Employee 4,7176
09/13/2024,12:56 PM,Tea,1,,$4.51,$0.00,$4.51,$0.37,TRANS004698,PAY004698,,,,each,1,Employee 8,5713
09/13/2024,12:56 PM,Chilaquiles,1,,$11.46,$0.00,$11.46,$0.95,TRANS004698,PAY004698,,,,each,1,Employee 6,8056
09/25/2024,02:32 PM,Chilaquiles,1,,$10.75,$0.00,$10.75,$0.89,TRANS004699,PAY004699,,,,each,1,Employee 9,4019
09/15/2024,12:22 PM,Cookies,1,,$3.79,$0.75,$3.03,$0.25,TRANS004700,PAY004700,,,,each,1,Employee 2,3459
12/11/2024,03:55 PM,Quesadilla,1,,$9.18,$0.00,$9.18,$0.76,TRANS004701,PAY004701,CUST0363,Customer 81,CUST0363,each,1,Employee 5,9128
12/21/2024,08:08 AM,Drip,1,,$6.12,$0.00,$6.12,$0.50,TRANS004702,PAY004702,CUST0474,Customer 81,CUST0474,each,1,Employee 2,5709
12/21/2024,08:08 AM,Chilaquiles,1,,$12.19,$0.00,$12.19,$1.01,TRANS004702,PAY004702,CUST0474,Customer 81,CUST0474,each,1,Employee 4,2127
12/17/2024,01:01 PM,Avocado Toast,1,,$8.37,$0.00,$8.37,$0.69,TRANS004703,PAY004703,CUST0278,Customer 313,CUST0278,each,1,Employee 4,2359
10/12/2024,10:04 AM,Cinnamon Roll,1,,$6.32,$0.00,$6.32,$0.52,TRANS004704,PAY004704,,,,each,1,Employee 7,6205
08/29/2024,10:06 AM,Cappuccino,1,,$6.24,$0.00,$6.24,$0.51,TRANS004705,PAY004705,,,,each,1,Employee 6,5911
12/24/2024,11:30 AM,Tea,1,,$4.53,$0.00,$4.53,$0.37,TRANS004706,PAY004706,,,,each,1,Employee 6,1132
12/24/2024,11:30 AM,Churro,1,,$6.38,$0.00,$6.38,$0.53,TRANS004706,PAY004706,,,,each,1,Employee 3,5070
12/24/2024,11:30 AM,Breakfast Tacos,1,,$11.23,$2.03,$9.19,$0.76,TRANS004706,PAY004706,,,,each,1,Employee 7,4686
11/30/2024,03:07 PM,Muffin,1,,$3.87,$0.00,$3.87,$0.32,TRANS004707,PAY004707,CUST0115,Customer 291,CUST0115,each,1,Employee 2,5466
11/30/2024,03:07 PM,Croissant Plain,1,,$4.89,$0.00,$4.89,$0.40,TRANS004707,PAY004707,CUST0115,Customer 291,CUST0115,each,1,Employee 3,4949
08/24/2024,04:15 PM,Latte Build Your Own,1,,$5.47,$0.00,$5.47,$0.45,TRANS004708,PAY004708,,,,each,1,Employee 3,9451
11/23/2024,12:27 PM,Churro,1,,$4.96,$0.00,$4.96,$0.41,TRANS004709,PAY004709,,,,each,1,Employee 2,6696
08/06/2024,11:28 AM,Tea,1,,$4.32,$0.00,$4.32,$0.36,TRANS004710,PAY004710,,,,each,1,Employee 6,9499
08/06/2024,11:28 AM,Churro,1,,$6.60,$0.00,$6.60,$0.54,TRANS004710,PAY004710,,,,each,1,Employee 3,1618
08/06/2024,11:28 AM,Avocado Toast,1,,$12.43,$0.00,$12.43,$1.03,TRANS004710,PAY004710,,,,each,1,Employee 7,8256
11/14/2024,08:38 AM,Chai,1,,$3.75,$0.54,$3.22,$0.27,TRANS004711,PAY004711,,,,each,1,Employee 7,1172
11/14/2024,08:38 AM,Quesadilla,1,,$8.08,$0.00,$8.08,$0.67,TRANS004711,PAY004711,,,,each,1,Employee 6,8878
11/14/2024,08:38 AM,Matcha Latte,1,,$4.01,$0.00,$4.01,$0.33,TRANS004711,PAY004711,,,,each,1,Employee 1,5634
11/14/2024,08:38 AM,Cortado,1,,$6.18,$0.00,$6.18,$0.51,TRANS004711,PAY004711,,,,each,1,Employee 5,8002
12/20/2024,09:28 AM,BLT,1,,$10.34,$0.00,$10.34,$0.85,TRANS004712,PAY004712,,,,each,1,Employee 9,8106
12/20/2024,09:28 AM,Crepe,1,,$11.73,$0.00,$11.73,$0.97,TRANS004712,PAY004712,,,,each,1,Employee 6,6787
10/18/2024,01:54 PM,Cortado,1,,$4.75,$0.00,$4.75,$0.39,TRANS004713,PAY004713,,,,each,1,Employee 7,8592
09/25/2024,09:58 AM,Tea,1,,$3.94,$0.00,$3.94,$0.32,TRANS004714,PAY004714,,,,each,1,Employee 4,7307
08/20/2024,09:01 AM,Pan Dulce,1,,$4.37,$0.00,$4.37,$0.36,TRANS004715,PAY004715,,,,each,1,Employee 7,5968
08/31/2024,08:46 AM,Breakfast Tacos,1,,$12.77,$0.00,$12.77,$1.05,TRANS004716,PAY004716,,,,each,1,Employee 8,1143
10/14/2024,09:50 AM,Horchata Agua Fresca,1,,$3.71,$0.00,$3.71,$0.31,TRANS004717,PAY004717,,,,each,1,Employee 8,3266
10/14/2024,09:50 AM,Avocado Toast,1,,$11.60,$0.00,$11.60,$0.96,TRANS004717,PAY004717,,,,each,1,Employee 5,6549
08/19/2024,05:55 PM,Limonada 16oz,1,,$4.17,$0.52,$3.65,$0.30,TRANS004718,PAY004718,,,,each,1,Employee 8,8911
08/19/2024,05:55 PM,Tea,1,,$4.03,$0.00,$4.03,$0.33,TRANS004718,PAY004718,,,,each,1,Employee 1,6350
08/19/2024,05:55 PM,Pan Dulce,1,,$6.32,$0.86,$5.46,$0.45,TRANS004718,PAY004718,,,,each,1,Employee 6,5747
11/11/2024,08:00 AM,Latte Build Your Own,1,,$5.88,$0.00,$5.88,$0.48,TRANS004719,PAY004719,CUST0315,Customer 330,CUST0315,each,1,Employee 7,1643
11/02/2024,08:55 AM,Concha,1,,$6.87,$0.00,$6.87,$0.57,TRANS004720,PAY004720,,,,each,1,Employee 9,2867
08/09/2024,02:12 PM,Drip,1,,$5.73,$0.00,$5.73,$0.47,TRANS004721,PAY004721,,,,each,1,Employee 5,6400
08/09/2024,02:12 PM,Cappuccino,1,,$4.26,$0.00,$4.26,$0.35,TRANS004721,PAY004721,,,,each,1,Employee 5,5545
09/13/2024,01:02 PM,BLT,1,,$10.45,$0.00,$10.45,$0.86,TRANS004722,PAY004722,,,,each,1,Employee 7,9733
09/23/2024,04:10 PM,Tea,1,,$3.93,$0.00,$3.93,$0.32,TRANS004723,PAY004723,,,,each,1,Employee 9,3240
09/23/2024,04:10 PM,Horchata Agua Fresca,1,,$5.25,$0.00,$5.25,$0.43,TRANS004723,PAY004723,,,,each,1,Employee 8,9330
09/13/2024,10:27 AM,Tea,1,,$4.72,$0.67,$4.05,$0.33,TRANS004724,PAY004724,,,,each,1,Employee 8,1504
09/13/2024,10:27 AM,Matcha Latte,1,,$4.75,$0.00,$4.75,$0.39,TRANS004724,PAY004724,,,,each,1,Employee 4,2415
10/19/2024,03:25 PM,BLT,1,,$13.09,$2.44,$10.65,$0.88,TRANS004725,PAY004725,,,,each,1,Employee 7,1636
11/10/2024,04:14 PM,Cinnamon Roll,1,,$3.78,$0.00,$3.78,$0.31,TRANS004726,PAY004726,,,,each,1,Employee 5,5363
11/10/2024,04:14 PM,Pan Dulce,1,,$6.57,$1.30,$5.27,$0.43,TRANS004726,PAY004726,,,,each,1,Employee 4,8716
11/10/2024,04:14 PM,BLT,1,,$9.80,$0.00,$9.80,$0.81,TRANS004726,PAY004726,,,,each,1,Employee 2,5614
11/19/2024,09:31 AM,Crepe,1,,$8.32,$0.93,$7.40,$0.61,TRANS004727,PAY004727,,,,each,1,Employee 4,2268
11/16/2024,12:48 PM,Chai,1,,$4.05,$0.00,$4.05,$0.33,TRANS004728,PAY004728,,,,each,1,Employee 9,8477
09/14/2024,02:11 PM,Chilaquiles,1,,$8.06,$0.00,$8.06,$0.67,TRANS004729,PAY004729,,,,each,1,Employee 6,1070
09/14/2024,02:11 PM,Pan Dulce,1,,$5.21,$0.78,$4.43,$0.37,TRANS004729,PAY004729,,,,each,1,Employee 8,2485
12/04/2024,08:56 AM,Avocado Toast,1,,$8.32,$0.00,$8.32,$0.69,TRANS004730,PAY004730,,,,each,1,Employee 9,8891
08/10/2024,12:56 PM,Chilaquiles,1,,$11.38,$0.00,$11.38,$0.94,TRANS004731,PAY004731,,,,each,1,Employee 2,5344
11/21/2024,12:25 PM,Cortado,1,,$5.53,$0.00,$5.53,$0.46,TRANS004732,PAY004732,,,,each,1,Employee 3,4958
11/21/2024,12:25 PM,Muffin,1,,$6.62,$0.00,$6.62,$0.55,TRANS004732,PAY004732,,,,each,1,Employee 4,2356
09/13/2024,01:45 PM,BLT,1,,$10.74,$0.00,$10.74,$0.89,TRANS004733,PAY004733,,,,each,1,Employee 9,8522
09/13/2024,01:45 PM,Chilaquiles,1,,$9.68,$0.00,$9.68,$0.80,TRANS004733,PAY004733,,,,each,1,Employee 6,9112
09/22/2024,09:08 AM,Latte Build Your Own,1,,$6.43,$0.00,$6.43,$0.53,TRANS004734,PAY004734,,,,each,1,Employee 4,3842
09/22/2024,09:08 AM,Tea,1,,$3.86,$0.00,$3.86,$0.32,TRANS004734,PAY004734,,,,each,1,Employee 6,6373
12/20/2024,04:05 PM,Quesadilla,1,,$11.52,$0.00,$11.52,$0.95,TRANS004735,PAY004735,,,,each,1,Employee 3,7521
08/04/2024,10:12 AM,Croissant Plain,1,,$6.61,$0.00,$6.61,$0.55,TRANS004736,PAY004736,,,,each,1,Employee 6,9232
08/04/2024,10:12 AM,Cold Brew,1,,$5.20,$0.96,$4.24,$0.35,TRANS004736,PAY004736,,,,each,1,Employee 8,5636
08/04/2024,10:12 AM,Crepe,1,,$10.59,$1.52,$9.06,$0.75,TRANS004736,PAY004736,,,,each,1,Employee 2,8527
11/26/2024,09:30 AM,Latte Build Your Own,1,,$5.85,$0.00,$5.85,$0.48,TRANS004737,PAY004737,CUST0297,Customer 268,CUST0297,each,1,Employee 2,7696
11/26/2024,09:30 AM,Cinnamon Roll,1,,$5.46,$0.00,$5.46,$0.45,TRANS004737,PAY004737,CUST0297,Customer 268,CUST0297,each,1,Employee 1,5225
11/26/2024,09:30 AM,Cold Brew,1,,$4.83,$0.00,$4.83,$0.40,TRANS004737,PAY004737,CUST0297,Customer 268,CUST0297,each,1,Employee 3,1951
10/06/2024,03:36 PM,Americano,1,,$4.96,$0.00,$4.96,$0.41,TRANS004738,PAY004738,CUST0322,Customer 13,CUST0322,each,1,Employee 1,2486
10/06/2024,03:36 PM,Muffin,1,,$4.99,$0.00,$4.99,$0.41,TRANS004738,PAY004738,CUST0322,Customer 13,CUST0322,each,1,Employee 4,5870
10/06/2024,03:36 PM,Drip,1,,$5.34,$0.82,$4.51,$0.37,TRANS004738,PAY004738,CUST0322,Customer 13,CUST0322,each,1,Employee 9,1031
11/17/2024,02:15 PM,Cinnamon Roll,1,,$5.91,$0.00,$5.91,$0.49,TRANS004739,PAY004739,,,,each,1,Employee 3,9658
11/24/2024,02:03 PM,Breakfast Tacos,1,,$9.49,$0.00,$9.49,$0.78,TRANS004740,PAY004740,CUST0098,Customer 289,CUST0098,each,1,Employee 3,1002
09/25/2024,03:11 PM,Cold Brew,1,,$6.27,$0.00,$6.27,$0.52,TRANS004741,PAY004741,,,,each,1,Employee 4,4695
08/07/2024,09:03 AM,Pan Dulce,1,,$3.52,$0.00,$3.52,$0.29,TRANS004742,PAY004742,,,,each,1,Employee 9,3202
08/07/2024,09:03 AM,Concha,1,,$5.84,$0.00,$5.84,$0.48,TRANS004742,PAY004742,,,,each,1,Employee 6,3159
08/04/2024,11:05 AM,Pan Dulce,1,,$4.11,$0.00,$4.11,$0.34,TRANS004743,PAY004743,,,,each,1,Employee 8,7424
08/01/2024,05:45 PM,Churro,1,,$6.32,$1.09,$5.23,$0.43,TRANS004744,PAY004744,CUST0471,Customer 334,CUST0471,each,1,Employee 2,3841
08/01/2024,05:45 PM,Drip,1,,$6.44,$1.21,$5.23,$0.43,TRANS004744,PAY004744,CUST0471,Customer 334,CUST0471,each,1,Employee 1,1923
08/01/2024,05:45 PM,Chai,1,,$4.84,$0.00,$4.84,$0.40,TRANS004744,PAY004744,CUST0471,Customer 334,CUST0471,each,1,Employee 7,2963
09/22/2024,02:52 PM,Cortado,1,,$5.14,$0.00,$5.14,$0.42,TRANS004745,PAY004745,,,,each,1,Employee 2,7947
09/22/2024,02:52 PM,Chilaquiles,1,,$13.48,$0.00,$13.48,$1.11,TRANS004745,PAY004745,,,,each,1,Employee 4,7696
08/07/2024,12:53 PM,Cold Brew,1,,$5.21,$0.00,$5.21,$0.43,TRANS004746,PAY004746,,,,each,1,Employee 5,3382
12/07/2024,05:55 PM,Avocado Toast,1,,$11.02,$1.16,$9.86,$0.81,TRANS004747,PAY004747,,,,each,1,Employee 4,6834
12/07/2024,05:55 PM,Croissant Plain,1,,$6.10,$0.00,$6.10,$0.50,TRANS004747,PAY004747,,,,each,1,Employee 6,8936
12/07/2024,05:55 PM,Chai,1,,$4.13,$0.00,$4.13,$0.34,TRANS004747,PAY004747,,,,each,1,Employee 9,8493
12/07/2024,05:55 PM,Matcha Latte,1,,$3.92,$0.00,$3.92,$0.32,TRANS004747,PAY004747,,,,each,1,Employee 6,4611
11/25/2024,11:55 AM,Churro,1,,$6.58,$0.00,$6.58,$0.54,TRANS004748,PAY004748,,,,each,1,Employee 7,9384
11/25/2024,11:55 AM,Horchata Agua Fresca,1,,$4.15,$0.00,$4.15,$0.34,TRANS004748,PAY004748,,,,each,1,Employee 8,9508
12/25/2024,04:44 PM,Concha,1,,$4.99,$0.00,$4.99,$0.41,TRANS004749,PAY004749,,,,each,1,Employee 9,4226
12/25/2024,04:44 PM,Drip,1,,$5.35,$0.00,$5.35,$0.44,TRANS004749,PAY004749,,,,each,1,Employee 9,8737
12/25/2024,04:44 PM,Cold Brew,1,,$6.17,$0.00,$6.17,$0.51,TRANS004749,PAY004749,,,,each,1,Employee 2,8742
11/09/2024,12:45 PM,Quesadilla,1,,$10.66,$0.00,$10.66,$0.88,TRANS004750,PAY004750,CUST0043,Customer 335,CUST0043,each,1,Employee 9,7511
11/09/2024,12:45 PM,Cookies,1,,$6.79,$0.00,$6.79,$0.56,TRANS004750,PAY004750,CUST0043,Customer 335,CUST0043,each,1,Employee 8,4158
09/17/2024,05:21 PM,Breakfast Tacos,1,,$9.42,$0.00,$9.42,$0.78,TRANS004751,PAY004751,CUST0188,Customer 218,CUST0188,each,1,Employee 8,4900
11/25/2024,05:28 PM,Crepe,1,,$12.22,$0.00,$12.22,$1.01,TRANS004752,PAY004752,,,,each,1,Employee 6,9587
11/23/2024,04:28 PM,Chilaquiles,1,,$10.15,$0.00,$10.15,$0.84,TRANS004753,PAY004753,,,,each,1,Employee 5,4162
11/23/2024,04:28 PM,Churro,1,,$4.44,$0.00,$4.44,$0.37,TRANS004753,PAY004753,,,,each,1,Employee 8,7257
11/23/2024,04:28 PM,Pan Dulce,1,,$6.70,$0.00,$6.70,$0.55,TRANS004753,PAY004753,,,,each,1,Employee 2,7980
09/30/2024,12:40 PM,Cinnamon Roll,1,,$3.71,$0.62,$3.09,$0.25,TRANS004754,PAY004754,,,,each,1,Employee 2,5657
09/30/2024,12:40 PM,Horchata Agua Fresca,1,,$4.00,$0.00,$4.00,$0.33,TRANS004754,PAY004754,,,,each,1,Employee 3,9593
08/31/2024,03:33 PM,Muffin,1,,$4.48,$0.00,$4.48,$0.37,TRANS004755,PAY004755,CUST0383,Customer 213,CUST0383,each,1,Employee 4,5086
08/31/2024,03:33 PM,Cold Brew,1,,$4.90,$0.00,$4.90,$0.40,TRANS004755,PAY004755,CUST0383,Customer 213,CUST0383,each,1,Employee 5,1257
08/11/2024,03:18 PM,Breakfast Tacos,1,,$11.90,$0.00,$11.90,$0.98,TRANS004756,PAY004756,CUST0156,Customer 328,CUST0156,each,1,Employee 9,2179
08/11/2024,03:18 PM,Quesadilla,1,,$9.49,$0.00,$9.49,$0.78,TRANS004756,PAY004756,CUST0156,Customer 328,CUST0156,each,1,Employee 7,4161
08/21/2024,03:08 PM,Cold Brew,1,,$4.61,$0.00,$4.61,$0.38,TRANS004757,PAY004757,,,,each,1,Employee 7,2998
08/21/2024,03:08 PM,Croissant Plain,1,,$5.14,$0.00,$5.14,$0.42,TRANS004757,PAY004757,,,,each,1,Employee 9,6400
08/21/2024,03:08 PM,Chilaquiles,1,,$9.44,$0.00,$9.44,$0.78,TRANS004757,PAY004757,,,,each,1,Employee 4,2144
11/12/2024,01:37 PM,Tea,1,,$5.13,$0.00,$5.13,$0.42,TRANS004758,PAY004758,,,,each,1,Employee 5,6102
11/12/2024,01:37 PM,Cookies,1,,$4.40,$0.00,$4.40,$0.36,TRANS004758,PAY004758,,,,each,1,Employee 9,7456
11/12/2024,01:37 PM,Crepe,1,,$8.58,$0.00,$8.58,$0.71,TRANS004758,PAY004758,,,,each,1,Employee 2,5806
11/12/2024,01:37 PM,Croissant Plain,1,,$3.84,$0.67,$3.18,$0.26,TRANS004758,PAY004758,,,,each,1,Employee 6,5732
08/02/2024,12:03 PM,Cold Brew,1,,$5.11,$0.00,$5.11,$0.42,TRANS004759,PAY004759,CUST0198,Customer 162,CUST0198,each,1,Employee 4,4376
11/05/2024,08:00 AM,Horchata Agua Fresca,1,,$3.77,$0.61,$3.16,$0.26,TRANS004760,PAY004760,,,,each,1,Employee 3,9539
11/05/2024,08:00 AM,Chai,1,,$5.30,$0.00,$5.30,$0.44,TRANS004760,PAY004760,,,,each,1,Employee 4,9575
12/09/2024,03:27 PM,Matcha Latte,1,,$4.03,$0.00,$4.03,$0.33,TRANS004761,PAY004761,CUST0238,Customer 191,CUST0238,each,1,Employee 1,2289
12/09/2024,03:27 PM,Chilaquiles,1,,$11.25,$0.00,$11.25,$0.93,TRANS004761,PAY004761,CUST0238,Customer 191,CUST0238,each,1,Employee 4,5581
09/06/2024,05:24 PM,Cold Brew,1,,$4.16,$0.00,$4.16,$0.34,TRANS004762,PAY004762,CUST0055,Customer 240,CUST0055,each,1,Employee 4,2807
09/06/2024,05:24 PM,Tea,1,,$5.12,$0.00,$5.12,$0.42,TRANS004762,PAY004762,CUST0055,Customer 240,CUST0055,each,1,Employee 3,5264
11/14/2024,08:44 AM,Americano,1,,$5.06,$0.00,$5.06,$0.42,TRANS004763,PAY004763,CUST0314,Customer 4,CUST0314,each,1,Employee 5,7962
09/04/2024,04:59 PM,Cortado,1,,$4.03,$0.75,$3.28,$0.27,TRANS004764,PAY004764,,,,each,1,Employee 6,8433
09/04/2024,04:59 PM,Churro,1,,$5.49,$0.00,$5.49,$0.45,TRANS004764,PAY004764,,,,each,1,Employee 2,2739
09/04/2024,04:59 PM,Cinnamon Roll,1,,$6.82,$0.00,$6.82,$0.56,TRANS004764,PAY004764,,,,each,1,Employee 6,9729
09/04/2024,04:59 PM,Muffin,1,,$3.85,$0.00,$3.85,$0.32,TRANS004764,PAY004764,,,,each,1,Employee 6,7934
11/20/2024,02:16 PM,Breakfast Tacos,1,,$13.97,$0.00,$13.97,$1.15,TRANS004765,PAY004765,,,,each,1,Employee 1,4576
11/20/2024,02:16 PM,Chilaquiles,1,,$9.44,$0.00,$9.44,$0.78,TRANS004765,PAY004765,,,,each,1,Employee 8,5062
11/23/2024,05:11 PM,Pan Dulce,1,,$6.62,$0.00,$6.62,$0.55,TRANS004766,PAY004766,,,,each,1,Employee 4,4627
12/10/2024,09:16 AM,Quesadilla,1,,$11.18,$0.00,$11.18,$0.92,TRANS004767,PAY004767,,,,each,1,Employee 9,1970
12/10/2024,09:16 AM,Matcha Latte,1,,$5.01,$0.00,$5.01,$0.41,TRANS004767,PAY004767,,,,each,1,Employee 2,9276
10/12/2024,09:14 AM,Tea,1,,$4.72,$0.00,$4.72,$0.39,TRANS004768,PAY004768,,,,each,1,Employee 5,6794
10/12/2024,09:14 AM,Cappuccino,1,,$5.28,$0.00,$5.28,$0.44,TRANS004768,PAY004768,,,,each,1,Employee 7,6715
10/12/2024,09:14 AM,Horchata Agua Fresca,1,,$5.40,$0.00,$5.40,$0.45,TRANS004768,PAY004768,,,,each,1,Employee 4,1510
10/12/2024,09:14 AM,Cortado,1,,$5.69,$0.00,$5.69,$0.47,TRANS004768,PAY004768,,,,each,1,Employee 3,5074
08/10/2024,09:16 AM,Cortado,1,,$5.49,$0.00,$5.49,$0.45,TRANS004769,PAY004769,,,,each,1,Employee 7,8865
08/10/2024,09:16 AM,Muffin,1,,$6.06,$0.00,$6.06,$0.50,TRANS004769,PAY004769,,,,each,1,Employee 5,9626
08/10/2024,09:16 AM,Cinnamon Roll,1,,$5.49,$0.00,$5.49,$0.45,TRANS004769,PAY004769,,,,each,1,Employee 5,6426
09/30/2024,01:09 PM,Chilaquiles,1,,$10.01,$0.00,$10.01,$0.83,TRANS004770,PAY004770,CUST0371,Customer 122,CUST0371,each,1,Employee 4,1739
11/21/2024,12:36 PM,Limonada 16oz,1,,$3.79,$0.00,$3.79,$0.31,TRANS004771,PAY004771,,,,each,1,Employee 5,5612
09/24/2024,10:51 AM,Cinnamon Roll,1,,$6.75,$1.08,$5.67,$0.47,TRANS004772,PAY004772,,,,each,1,Employee 3,3480
10/27/2024,01:25 PM,Muffin,1,,$4.49,$0.00,$4.49,$0.37,TRANS004773,PAY004773,,,,each,1,Employee 6,5210
10/01/2024,09:00 AM,Cookies,1,,$4.29,$0.00,$4.29,$0.35,TRANS004774,PAY004774,,,,each,1,Employee 2,3472
10/01/2024,09:00 AM,Churro,1,,$7.28,$0.00,$7.28,$0.60,TRANS004774,PAY004774,,,,each,1,Employee 6,5943
10/01/2024,09:00 AM,Muffin,1,,$3.68,$0.00,$3.68,$0.30,TRANS004774,PAY004774,,,,each,1,Employee 4,5435
09/02/2024,02:09 PM,Latte Build Your Own,1,,$4.68,$0.66,$4.02,$0.33,TRANS004775,PAY004775,,,,each,1,Employee 6,9994
12/25/2024,12:41 PM,Concha,1,,$6.55,$0.00,$6.55,$0.54,TRANS004776,PAY004776,,,,each,1,Employee 5,6048
12/25/2024,12:41 PM,Horchata Agua Fresca,1,,$4.51,$0.00,$4.51,$0.37,TRANS004776,PAY004776,,,,each,1,Employee 7,8484
12/25/2024,12:41 PM,Cortado,1,,$5.46,$0.00,$5.46,$0.45,TRANS004776,PAY004776,,,,each,1,Employee 1,2133
